game_date,player_name,batter,pitcher,outs_when_up,inning,hc_x,hc_y
2024-09-02,Bryan Reynolds,668804,605347,0,8,88.89,48.78
2024-08-24,Junior Caminero,691406,623465,0,9,147.99,31.17
2024-08-23,Rob Refsnyder,608701,669194,2,6,197.65,55.9
2024-06-09,Keibert Ruiz,660688,694462,2,4,212.4,67.15
2024-06-27,George Springer,543807,607074,1,2,78.81,33.68
2024-09-12,Brandon Lowe,664040,668909,1,1,207.54,68.18
2024-05-16,Will Benson,666181,607192,0,1,210.82,41.89
2024-04-05,Adolis García,666969,686613,2,2,178.15,56.72
2024-05-21,Jeff McNeil,643446,656529,2,6,168.38,50.18
2024-05-22,Corey Seager,608369,642397,1,7,67.09,47.66
2024-07-02,Jorge Soler,624585,625643,0,5,36.71,66.34
2024-08-13,Jeremy Peña,665161,669358,1,6,77.08,41.04
2024-08-31,Michael Conforto,624424,622786,2,8,164.98,34.3
2024-09-26,Aaron Judge,592450,641329,1,7,69.45,49.73
2024-09-07,Spencer Horwitz,687462,680885,0,4,194.38,42.63
2024-05-21,Ty France,664034,642701,0,7,53.61,53.03
2024-04-03,Alex Verdugo,657077,656464,0,10,224.77,72.37
2024-08-09,Dylan Carlson,666185,666974,0,9,233.57,75.4
2024-09-21,Ketel Marte,606466,605452,1,9,187.81,55.27
2024-05-24,Andrew Vaughn,683734,666974,1,7,177.61,39.95
2024-09-27,Bryan Reynolds,668804,607074,0,6,195.9,62.68
2024-07-06,Rafael Devers,646240,543037,1,5,167.6,25.23
2024-04-14,Jose Altuve,514888,543135,0,1,9.53,86.25
2024-07-12,Lawrence Butler,671732,614179,0,8,156.21,33.1
2024-04-30,Nick Castellanos,592206,608032,1,9,183.23,53.71
2024-07-19,Juan Yepez,660766,593423,2,5,33.62,82.45
2024-08-30,Jhonkensy Noel,678877,669387,1,5,62.75,27.33
2024-05-06,Shohei Ohtani,660271,682610,0,1,127.18,26.36
2024-08-26,Jorge Polanco,593871,686752,1,2,227.08,102.33
2024-06-05,Spencer Steer,668715,656222,2,9,43.38,57.89
2024-07-05,Kevin Kiermaier,595281,622491,1,6,206.07,68.04
2024-06-04,Alec Bohm,664761,665625,0,8,103.2,30.63
2024-08-21,Jackson Merrill,701538,678692,2,8,234.18,85.69
2024-06-24,Hunter Renfroe,592669,682610,1,6,10.07,65.17
2024-06-28,Vladimir Guerrero Jr.,665489,596133,1,7,175.36,42.61
2024-06-28,Gleyber Torres,650402,663878,0,6,44.57,65.9
2024-04-15,Jeimer Candelario,600869,669923,2,2,162.74,35.07
2024-06-06,Adley Rutschman,668939,647315,2,8,207.27,51.78
2024-06-19,Giancarlo Stanton,519317,666974,0,7,111.53,21.45
2024-09-04,LaMonte Wade Jr.,664774,656464,0,7,234.81,71.12
2024-08-16,Jorge Polanco,593871,670280,0,9,173.67,44.59
2024-06-21,Josh Bell,605137,669923,2,6,147.11,33.1
2024-05-19,Kyle Tucker,663656,669952,2,7,60.26,79.09
2024-06-21,Kyle Isbel,664728,543135,2,3,198.79,60.16
2024-09-16,Andrew Benintendi,643217,670871,1,7,189.43,53.57
2024-07-09,Jack Suwinski,669261,606303,0,8,228.35,88.66
2024-06-28,Jose Siri,642350,606930,0,6,90.36,29.32
2024-06-29,Garrett Stubbs,596117,682610,0,3,226.89,81.83
2024-06-08,Kyle Higashioka,543309,600986,1,6,120.62,36.2
2024-07-04,Lawrence Butler,671732,665896,2,8,101.88,38.97
2024-09-05,Jurickson Profar,595777,663554,2,1,223.81,63.37
2024-07-02,Seiya Suzuki,673548,614179,0,9,97.66,46.8
2024-09-25,Nico Hoerner,663538,650911,1,4,40.19,88.49
2024-07-29,Jazz Chisholm Jr.,665862,554430,1,2,40.36,87.16
2024-07-05,Masataka Yoshida,807799,605280,2,9,213.23,59.35
2024-07-03,Freddie Freeman,518692,691441,0,1,149.08,40.11
2024-05-13,Gabriel Moreno,672515,668933,1,2,197.98,60.88
2024-04-30,Jose Siri,642350,642547,2,3,53.81,30.05
2024-09-09,Cody Bellinger,641355,621111,2,1,217.27,49.58
2024-05-19,Heliot Ramos,671218,680767,0,6,127.54,33.52
2024-10-03,Sal Frelick,686217,676130,0,7,242.11,79.8
2024-09-20,Josh Rojas,668942,594798,0,3,185.47,52.8
2024-04-06,Jurickson Profar,595777,676775,2,1,221.3,95.11
2024-05-12,Jarred Kelenic,672284,622663,1,2,220.66,83.3
2024-09-22,Brandon Lowe,664040,657024,1,8,174.72,37.88
2024-04-27,Jorge Soler,624585,670280,0,10,45.21,42.48
2024-08-05,Vinnie Pasquantino,686469,472610,0,8,209.72,52.48
2024-05-21,J.D. Davis,605204,615698,0,3,38.97,58.59
2024-09-24,Michael Harris II,671739,622663,2,4,41.11,49.94
2024-07-30,Manny Machado,592518,607192,0,2,155.6,35.69
2024-08-20,Zach Neto,687263,666142,0,6,16.21,65.63
2024-05-27,Jose Miranda,669304,679525,1,3,91.46,25.42
2024-03-28,Oneil Cruz,665833,664350,0,8,48.04,64.23
2024-09-12,Justin Turner,457759,677958,1,4,143.58,37.81
2024-08-17,Masyn Winn,691026,676272,0,5,121.65,33.24
2024-07-04,Jordan Westburg,676059,663423,2,8,100.55,38.22
2024-07-04,Julio Rodríguez,677594,669203,0,5,104.72,27.02
2024-07-12,Willie Calhoun,641432,693433,2,1,213.36,71.45
2024-09-27,Austin Hays,669720,663432,2,8,96.32,41.75
2024-05-11,Danny Jansen,643376,663485,2,5,30.3,79.9
2024-04-05,Logan O'Hoppe,681351,670174,1,6,117.23,34.78
2024-09-12,Josh Jung,673962,682243,2,2,196.27,69.43
2024-08-02,Josh Bell,605137,682847,0,1,194.99,48.27
2024-08-28,Corbin Carroll,682998,622663,2,4,153.93,22.9
2024-07-26,Jurickson Profar,595777,680570,0,6,192.23,53.32
2024-06-21,Bryan De La Cruz,650559,669923,2,6,132.22,36.4
2024-09-28,Ryan O'Hearn,656811,805673,2,1,30.72,92.64
2024-06-10,Luis Robert Jr.,673357,669302,2,6,8.02,76.47
2024-04-03,Maikel Garcia,672580,657508,0,7,201.39,66.17
2024-07-26,Ceddanne Rafaela,678882,596133,1,7,36.07,64.74
2024-07-22,Salvador Perez,521692,700270,0,3,136.54,27.25
2024-09-02,Cal Raleigh,663728,674370,1,1,226.55,78.29
2024-08-23,Michael Conforto,624424,622491,1,4,107.68,30.42
2024-04-14,William Contreras,661388,669203,0,1,143.47,29.75
2024-10-05,Kyle Schwarber,656941,673540,0,1,209.94,47.92
2024-07-05,Jack Suwinski,669261,622663,1,4,201.38,58.27
2024-06-19,Zack Gelof,680869,656186,1,8,132.94,23.46
2024-08-11,Jorge Soler,624585,664875,0,7,66.12,27.58
2024-07-29,Nathaniel Lowe,663993,688297,1,7,55.79,49.85
2024-04-28,Alejandro Kirk,672386,675627,2,2,211.31,79.65
2024-08-26,Ryan McMahon,641857,665795,0,6,149.48,22.95
2024-05-25,Will Benson,666181,621111,2,2,64.7,44.26
2024-08-30,Brandon Drury,592273,669923,0,5,196.78,72.68
2024-07-23,Victor Caratini,605170,674370,0,3,102.91,37.51
2024-08-30,Manny Machado,592518,671737,2,2,170.66,36.64
2024-05-05,Cal Raleigh,663728,623352,1,9,32.29,69.29
2024-06-03,Anthony Santander,623993,592332,0,2,220.61,88.04
2024-06-12,Corey Seager,608369,621111,1,5,201.31,45.01
2024-07-30,Cody Bellinger,641355,680689,0,6,194.64,70.24
2024-06-03,Joey Gallo,608336,656731,2,4,201,52
2024-08-21,Kerry Carpenter,681481,680891,2,9,94.39,47.56
2024-08-31,Jo Adell,666176,693433,1,3,97.71,37.69
2024-07-03,Carson Kelly,608348,701581,2,3,38.31,68.63
2024-05-29,Shohei Ohtani,660271,605347,2,8,54.12,63.01
2024-07-05,Michael Toglia,669911,666142,1,3,53.98,62.19
2024-05-08,Marcell Ozuna,542303,601713,2,1,208.72,73.2
2024-08-17,Michael Toglia,669911,656302,2,6,184.86,43.77
2024-09-17,Juan Soto,665742,693433,2,4,81.4,39.21
2024-05-14,Andrew Vaughn,683734,671131,1,8,75.3,40.32
2024-05-07,Corbin Carroll,682998,458677,1,7,87.21,41.78
2024-05-12,Jake Cronenworth,630105,621111,1,1,150.52,35.73
2024-08-19,Jake McCarthy,664983,669111,0,8,203.44,57.42
2024-08-06,Heliot Ramos,671218,669022,1,1,148.61,27.05
2024-08-07,Yordan Alvarez,670541,570632,0,3,157.96,34.25
2024-05-06,James Outman,681546,682610,0,2,158.15,24.83
2024-06-16,Nolan Schanuel,694384,702352,1,2,138.4,33.87
2024-09-20,Joey Ortiz,687401,668678,1,5,53.38,46.75
2024-06-08,Nolan Schanuel,694384,606160,2,7,187.71,62.84
2024-07-26,Anthony Santander,623993,670970,0,8,76.9,26.7
2024-07-06,Will Smith,669257,642547,0,1,194.58,66.24
2024-04-25,Joey Bart,663698,642547,1,1,147.57,30.92
2024-09-13,Yordan Alvarez,670541,656271,0,9,104.04,40.01
2024-04-27,Tyler O'Neill,641933,676962,1,1,65.97,111.67
2024-05-19,Ryan O'Hearn,656811,669923,0,3,206.02,58.29
2024-06-14,Rafael Marchán,665561,680694,2,5,186.74,56.91
2024-04-13,Thairo Estrada,642731,686752,2,4,20.12,76.8
2024-05-23,Giancarlo Stanton,519317,622491,0,2,137.43,19.02
2024-08-18,Joey Bart,663698,669923,1,6,162.32,28.61
2024-09-18,Andrew Vaughn,683734,686799,0,4,52.82,57.88
2024-03-31,Isaac Paredes,670623,643338,2,9,30.87,90.12
2024-06-08,Adam Frazier,624428,622491,1,2,222.92,87.46
2024-06-19,Jesús Sánchez,660821,669461,0,1,122.5,30.29
2024-06-26,David Villar,681584,669713,2,2,114.3,24.07
2024-07-28,James Outman,681546,681293,1,5,35.42,93.3
2024-07-26,Adam Duvall,594807,518617,0,9,123.39,23.67
2024-06-11,Giancarlo Stanton,519317,623433,1,7,135.15,18.28
2024-05-29,Andrew McCutchen,457705,672456,1,3,69.75,54.2
2024-06-08,Steven Kwan,680757,682610,0,5,210.82,67.93
2024-08-17,Alec Burleson,676475,676272,1,3,228.55,81.54
2024-08-02,Seth Brown,664913,694813,1,4,194.07,51.17
2024-09-02,Jonny DeLuca,676356,663485,2,8,25.91,89.45
2024-06-16,Brandon Lowe,664040,694462,2,3,189.82,36.84
2024-08-27,Seiya Suzuki,673548,683003,0,4,219.32,90.26
2024-05-31,Carlos Santana,467793,666208,0,8,177.25,43.15
2024-09-20,Garrett Mitchell,669003,668678,2,5,67.4,51.24
2024-05-12,Fernando Tatis Jr.,665487,621111,1,1,143.29,20.73
2024-07-26,Nolan Arenado,571448,669022,0,3,23.8,99.07
2024-07-12,Charlie Blackmon,453568,518617,0,8,220.3,70.53
2024-06-01,Ryan Mountcastle,663624,671737,2,1,150.17,39.15
2024-06-12,Jeimer Candelario,600869,676440,2,1,158.84,39.1
2024-10-05,MJ Melendez,669004,543037,1,4,187.1,65.86
2024-07-21,Alec Burleson,676475,680885,2,3,,
2024-07-20,Ryan O'Hearn,656811,600917,2,9,71.69,52.35
2024-05-06,José Ramírez,608070,656427,1,6,227.27,102.28
2024-06-03,Mark Vientos,668901,669022,0,4,82.83,34.45
2024-09-10,Kyle Schwarber,656941,671737,0,1,170.01,27.21
2024-09-22,Jurickson Profar,595777,680732,1,3,45.16,67.55
2024-08-24,Matt Wallner,670242,681517,0,8,172.72,30.9
2024-07-13,Patrick Wisdom,621550,681517,0,9,9.5,88.67
2024-05-12,Max Schuemann,680474,622491,2,5,40.69,66.92
2024-09-01,Luke Raley,670042,702674,2,2,167.41,26.61
2024-06-18,Paul Goldschmidt,502671,682610,1,1,207.65,91.76
2024-07-28,Patrick Wisdom,621550,663704,1,9,132.99,21.8
2024-06-29,Nathaniel Lowe,663993,641329,2,6,81.68,47.92
2024-05-12,LaMonte Wade Jr.,664774,593423,1,5,220.39,92.67
2024-06-16,Austin Riley,663586,592094,1,8,157.02,25.16
2024-04-03,Blaze Alexander,677942,607074,1,2,29.86,82.73
2024-09-29,Michael Massey,686681,450203,0,1,209.14,77.28
2024-05-05,Anthony Santander,623993,641941,2,9,176.08,44.16
2024-04-26,Blake Perkins,663368,661563,2,3,201.52,55.27
2024-08-28,Seth Brown,664913,641941,0,8,106.36,36.23
2024-09-28,Joey Gallo,608336,656546,2,8,223.16,103.07
2024-06-03,Tyler Stephenson,663886,683409,2,9,217.82,62.36
2024-07-09,Zack Gelof,680869,622259,2,9,113.21,29.98
2024-09-11,Taylor Ward,621493,805673,0,1,125.06,30.84
2024-07-02,Brandon Lowe,664040,623433,0,9,221.17,50.71
2024-05-21,Gleyber Torres,650402,663423,2,7,63.39,53.35
2024-08-04,Gary Sánchez,596142,676395,2,8,80.93,24.5
2024-07-31,Byron Buxton,621439,622663,1,2,65.6,33.26
2024-09-03,Seth Brown,664913,622491,2,4,94.2,36.4
2024-04-23,Elly De La Cruz,682829,628708,0,5,64.61,51.7
2024-04-29,Danny Jansen,643376,680742,1,3,66.37,50.62
2024-04-02,Christian Walker,572233,664776,1,7,29.19,56.29
2024-09-22,Nick Yorke,694377,518585,0,5,61.52,45.08
2024-05-27,Kyle Schwarber,656941,605483,1,3,198.15,49.68
2024-05-21,Bobby Witt Jr.,677951,671345,0,6,104.33,28.26
2024-06-18,Kyle Schwarber,656941,593974,2,8,227.38,72.96
2024-09-15,Pete Crow-Armstrong,691718,664875,1,9,35.21,74.86
2024-06-10,Gunnar Henderson,683002,686752,0,1,108.4,25.89
2024-06-25,Ben Rortvedt,666163,657508,1,6,174.99,48.2
2024-05-11,Ryan Jeffers,680777,647315,0,4,67.18,51.61
2024-09-09,Brandon Drury,592273,701581,2,3,39.39,44.6
2024-05-23,Adolis García,666969,554430,0,2,48.87,53.65
2024-07-26,Trevor Larnach,663616,672456,1,1,197.23,64.86
2024-05-28,Jurickson Profar,595777,666200,1,1,93.97,38.83
2024-06-19,Andrew Benintendi,643217,686613,1,4,224.49,92.71
2024-06-22,Daniel Schneemann,682177,650893,0,6,168.23,47.57
2024-08-20,Matt Carpenter,572761,683232,2,8,216.31,77.23
2024-07-30,Rafael Devers,646240,622491,1,3,31.85,95.57
2024-06-22,Chas McCormick,676801,669203,1,5,30.18,60.34
2024-06-15,Mickey Moniak,666160,676775,2,2,115.56,27.99
2024-06-21,Ozzie Albies,645277,607074,0,1,32.06,62.53
2024-05-21,Willi Castro,650489,606930,2,7,199.42,64.01
2024-06-26,Rowdy Tellez,642133,668933,0,4,46.03,76.21
2024-04-09,Shea Langeliers,669127,600917,1,9,75.99,42.69
2024-05-14,Josh Naylor,647304,683004,2,2,222.52,73.62
2024-08-25,Heliot Ramos,671218,693433,1,1,46.27,62.32
2024-04-02,Christian Yelich,592885,686973,0,3,113.9,28.41
2024-06-25,Michael Toglia,669911,623352,1,9,39.3,71.03
2024-05-29,Lane Thomas,657041,680885,1,5,32.28,73.98
2024-05-05,Joc Pederson,592626,666745,2,4,223.75,83.4
2024-06-25,Anthony Santander,623993,656529,2,8,224.58,92.01
2024-06-16,Jorge Soler,624585,519326,2,4,51.75,65.5
2024-05-22,Juan Soto,665742,682243,1,3,55.7,49.66
2024-03-29,Brandon Marsh,669016,675911,1,5,90.1,48.37
2024-07-25,Francisco Lindor,596019,519242,2,3,95.86,37.05
2024-07-01,Ernie Clement,676391,623352,2,9,69.8,45.53
2024-06-21,Anthony Santander,623993,606160,2,8,222.75,79.98
2024-07-05,Bryan Reynolds,668804,518617,0,7,168.72,37.5
2024-06-22,Aaron Judge,592450,450203,1,1,196.06,68.69
2024-07-09,Joshua Palacios,641943,606303,2,8,205.55,59.45
2024-08-27,Andrés Chaparro,665953,543037,0,4,30.95,79.35
2024-07-06,Luke Raley,670042,643338,1,9,236.2,90.69
2024-05-08,Gary Sánchez,596142,623433,0,7,183.53,47.3
2024-06-16,Francisco Lindor,596019,656302,0,1,218.38,67.22
2024-05-06,Gary Sánchez,596142,666142,2,4,63.15,37.48
2024-07-20,Tyler Stephenson,663886,607179,1,3,84.53,31.3
2024-04-20,Miguel Sanó,593934,668933,0,6,171.31,47.76
2024-06-04,Bryan De La Cruz,650559,686752,1,1,85.02,36.31
2024-07-27,Oneil Cruz,665833,694297,1,1,197.97,20.99
2024-07-19,Brenton Doyle,686668,678495,1,6,46.93,41.51
2024-05-08,Willi Castro,650489,669923,1,2,189.72,35.78
2024-05-05,Nick Gordon,624503,671212,2,1,170.7,41.05
2024-06-26,Brandon Marsh,669016,672456,0,4,52,74.3
2024-09-24,Michael Conforto,624424,694297,1,3,77.25,27.59
2024-04-01,Yainer Diaz,673237,650893,1,7,214.33,89.54
2024-09-13,Miguel Rojas,500743,680885,1,3,28.99,58.26
2024-09-26,Pedro Pagés,686780,683409,0,8,62.57,41.41
2024-05-15,Jordan Beck,687597,669093,1,6,34.85,73.33
2024-08-29,Garrett Mitchell,669003,806185,1,2,194.32,56.65
2024-05-07,Max Muncy,571970,665795,1,1,54.33,62.37
2024-07-29,Ben Rice,700250,554430,2,2,193.22,48.56
2024-04-08,Christian Yelich,592885,458677,0,7,32.26,86.87
2024-04-26,Shea Langeliers,669127,669203,2,1,83.12,48.65
2024-06-22,Ryan McMahon,641857,640451,0,8,31.61,83.79
2024-06-07,MJ Melendez,669004,682243,1,4,227.74,68.64
2024-08-01,Bobby Witt Jr.,677951,669724,1,8,57.06,59.72
2024-08-17,Isiah Kiner-Falefa,643396,622491,0,1,140.93,35.55
2024-07-26,Alex Bregman,608324,694813,1,3,31.37,71.72
2024-10-30,Giancarlo Stanton,519317,518489,0,3,209.84,67.33
2024-04-30,Elehuris Montero,660707,664350,2,1,86.62,38.22
2024-05-14,Mitch Haniger,571745,663704,1,9,223.93,92.83
2024-09-17,Lane Thomas,657041,805673,1,4,98.34,29.76
2024-07-31,Addison Barger,680718,680570,0,3,205.38,71.19
2024-06-25,Jesse Winker,608385,800049,2,3,185.94,53.63
2024-05-11,J.D. Martinez,502110,628452,2,9,184.1,53.94
2024-06-21,Josh Lowe,666139,682847,2,6,76,44.34
2024-08-09,Joc Pederson,592626,554430,1,3,225.86,74.36
2024-09-13,Aaron Judge,592450,592155,0,7,17.52,60.57
2024-05-03,Ronald Acuña Jr.,660670,543339,1,8,51.07,65.76
2024-04-08,Brandon Nimmo,607043,621345,1,7,121.39,28.93
2024-03-29,Alek Thomas,677950,656234,0,6,212.68,62.23
2024-09-21,Patrick Wisdom,621550,669022,1,7,57.02,42.85
2024-07-14,Adam Frazier,624428,678394,0,1,204.79,50.73
2024-07-14,Lawrence Butler,671732,675650,2,5,153.17,32.09
2024-04-27,Yordan Alvarez,670541,641755,0,9,147.96,28.59
2024-07-24,Tyrone Taylor,621438,543037,2,3,24.41,72.25
2024-05-17,Taylor Ward,621493,668390,1,6,62.51,52.17
2024-05-01,Ehire Adrianza,501303,554430,2,2,188.97,58.28
2024-10-26,Tommy Edman,669242,607074,0,2,25.55,95.64
2024-05-21,Seth Brown,664913,664875,1,7,128.68,31.64
2024-04-12,Shohei Ohtani,660271,650633,1,1,83.26,41.81
2024-07-27,Jorge Polanco,593871,605121,0,5,231.98,85.33
2024-09-21,Josh Smith,669701,676106,2,3,227.77,95.16
2024-09-19,Trea Turner,607208,622663,2,3,35.99,46.28
2024-05-07,Jazz Chisholm Jr.,665862,808967,0,1,175.17,43.04
2024-06-30,Jon Singleton,572138,622663,2,2,164.67,44.9
2024-04-22,Maikel Garcia,672580,579328,1,6,31.46,52.22
2024-08-30,Mickey Moniak,666160,669923,0,5,203.13,59.98
2024-05-22,Joey Meneses,608841,661395,0,9,33.17,68.9
2024-05-20,Ceddanne Rafaela,678882,671737,1,5,194.24,61.58
2024-08-04,Juan Soto,665742,650893,0,7,68.89,49.14
2024-06-09,Mike Yastrzemski,573262,543135,2,4,232.38,85.62
2024-08-25,Aaron Judge,592450,676105,1,7,167.04,55.16
2024-07-07,Adam Duvall,594807,675650,0,2,17.71,75.97
2024-06-16,Brayan Rocchio,677587,554340,1,9,170.19,47.41
2024-09-02,Andrew McCutchen,457705,605347,1,8,63.05,62.23
2024-05-20,Michael Massey,686681,681857,0,2,205,48.45
2024-08-19,Gavin Lux,666158,693433,1,7,91.48,43.88
2024-09-07,Jose Altuve,514888,677944,2,7,30.9,83.68
2024-08-20,Lourdes Gurriel Jr.,666971,665795,2,6,10.06,76.1
2024-05-13,Bryan Reynolds,668804,606303,0,9,124.24,28.8
2024-06-28,Juan Soto,665742,579328,0,6,220.22,81.97
2024-06-01,Fernando Tatis Jr.,665487,679525,1,1,159.76,31.43
2024-03-30,Mookie Betts,605141,664854,1,9,73.78,42.23
2024-05-18,William Contreras,661388,434378,2,5,93.05,28.82
2024-09-04,Eric Haase,606992,668941,0,8,38.79,43.91
2024-08-31,Daulton Varsho,662139,805673,0,1,82.75,35.08
2024-08-30,Brent Rooker,667670,592351,1,1,53.01,46.76
2024-06-05,Zach Neto,687263,656302,2,2,63.67,46.62
2024-08-03,Michael Conforto,624424,458677,0,7,23.91,92.83
2024-09-19,Pavin Smith,656976,605452,1,8,68.93,45.13
2024-09-22,Teoscar Hernández,606192,622608,0,4,98.89,32.06
2024-06-04,George Springer,543807,669203,2,7,53.08,48.99
2024-09-22,Oneil Cruz,665833,668881,1,1,166.11,24.4
2024-07-26,Joc Pederson,592626,682847,0,6,213.43,36.81
2024-05-17,Shohei Ohtani,660271,593423,1,3,26.96,87.01
2024-07-28,Rob Refsnyder,608701,607074,0,4,50.42,49.78
2024-09-28,Jared Triolo,669707,661563,2,6,181.43,66.03
2024-07-11,Trea Turner,607208,607455,1,1,194.3,59.81
2024-09-28,Yasmani Grandal,518735,661563,2,2,229.94,103.7
2024-08-02,Aaron Judge,592450,592332,1,1,58.12,36.33
2024-05-26,Cavan Biggio,624415,663554,1,4,202.92,55.22
2024-07-28,Josh Smith,669701,650893,0,8,193.77,49.75
2024-08-25,Matt Olson,621566,606930,1,6,139.15,25.71
2024-04-07,MJ Melendez,669004,665620,0,7,195.24,45.2
2024-10-02,Kyle Higashioka,543309,608331,2,2,63.32,63
2024-06-15,Josh Rojas,668942,642546,0,7,172.02,45.98
2024-09-08,Pavin Smith,656976,434378,1,3,60,63.71
2024-03-31,Randy Arozarena,668227,592332,2,1,198.45,61.38
2024-04-06,Spencer Steer,668715,670990,0,8,81.12,43.63
2024-08-04,Bryson Stott,681082,554340,0,8,176.26,43.31
2024-07-09,Cavan Biggio,624415,554430,2,5,176.74,49.62
2024-05-19,Corey Julks,667452,607074,1,2,49.24,57.47
2024-07-07,Matt Olson,621566,675650,2,2,161.24,28.41
2024-09-01,Randal Grichuk,545341,680736,2,2,147.66,27.47
2024-05-19,Brent Rooker,667670,669422,2,9,6.63,69.81
2024-05-14,Randy Arozarena,668227,601713,2,6,57.94,52.06
2024-07-28,Jackson Chourio,694192,642629,0,5,164.21,46.16
2024-05-15,Wilyer Abreu,677800,671737,0,4,218.11,61.95
2024-05-11,Wilyer Abreu,677800,663623,2,3,211.08,60.59
2024-09-01,Jackson Merrill,701538,686752,0,4,124.34,34.78
2024-05-04,Anthony Rizzo,519203,663554,2,3,212.13,55.79
2024-07-21,Justyn-Henry Malloy,669234,592332,2,5,83.54,41.07
2024-05-23,Bryan Reynolds,668804,592426,1,7,188.7,49.4
2024-08-20,Gavin Lux,666158,682243,0,4,152.78,43.76
2024-04-14,Brandon Drury,592273,678394,1,2,204.41,65.52
2024-06-16,Adley Rutschman,668939,554430,0,3,149.85,34.02
2024-06-01,Enmanuel Valdez,665839,681857,0,2,193.07,51.91
2024-04-27,Rhys Hoskins,656555,607074,2,1,44.37,53.46
2024-10-02,Jackson Chourio,694192,640455,0,1,214.4,74.77
2024-04-16,Orlando Arcia,606115,686613,2,2,63.33,62.88
2024-05-17,Gunnar Henderson,683002,682243,0,1,154.76,39.1
2024-07-02,Will Benson,666181,661563,0,5,140.43,33.17
2024-10-26,Juan Soto,665742,808967,2,3,223.01,75.97
2024-09-06,Dylan Moore,664238,669461,1,6,31,81.47
2024-05-24,Juan Soto,665742,506433,2,3,205.01,46.36
2024-07-27,Javier Báez,595879,592779,2,7,51.77,55.27
2024-08-20,Max Muncy,571970,682243,1,4,227.36,68.05
2024-05-11,Carlos Santana,467793,592332,1,3,123.86,32.74
2024-08-04,Wilyer Abreu,677800,543135,2,4,71.34,49.05
2024-03-31,Nelson Velázquez,676369,663485,1,6,18.86,82.72
2024-08-25,MJ Melendez,669004,614179,0,6,238.97,71.32
2024-07-11,Mike Yastrzemski,573262,643338,2,9,211.73,64.99
2024-03-28,Rafael Devers,646240,622491,2,3,77.49,44.55
2024-08-19,Jarren Duran,680776,579328,0,1,42.01,72.5
2024-07-23,José Ramírez,608070,666214,0,5,18.1,98.13
2024-08-27,Mike Yastrzemski,573262,606303,0,7,203.51,67.52
2024-08-18,Lars Nootbaar,663457,543339,1,8,200.23,50.58
2024-08-07,Jake Rogers,668670,669923,2,4,34.39,60.24
2024-05-26,Daulton Varsho,662139,671345,2,8,215.18,73.81
2024-05-04,Nolan Arenado,571448,607200,1,5,100.47,34.25
2024-07-02,Spencer Horwitz,687462,681293,2,3,225.75,82.59
2024-08-15,Weston Wilson,642215,663432,1,7,191.51,63.93
2024-07-05,Joc Pederson,592626,681190,1,1,129.9,32.98
2024-06-03,Rhys Hoskins,656555,554430,2,7,52.6,70.85
2024-09-21,Jonathan Aranda,666018,684320,2,3,148.84,33.02
2024-04-19,Travis d'Arnaud,518595,656641,2,6,79.81,29.72
2024-10-19,Juan Soto,665742,683769,2,10,150.97,38.25
2024-09-13,Adam Frazier,624428,693312,2,8,227.19,70.25
2024-05-30,Gio Urshela,570482,455119,2,8,60.84,58.24
2024-08-29,Nick Castellanos,592206,656550,2,7,139.34,30.83
2024-07-30,Eugenio Suárez,553993,672851,2,7,53.21,58.64
2024-05-18,Taylor Ward,621493,570632,0,4,38.81,59.23
2024-09-06,Jordan Walker,691023,700187,2,7,30.53,64.72
2024-08-31,Trea Turner,607208,608331,0,6,48.47,62.21
