game_date,player_name,batter,pitcher,outs_when_up,inning,hc_x,hc_y,launch_angle,launch_speed,home_team,game_pk
2024-07-21,Yordan Alvarez,670541,693433,1,4,213.06,69.97,32,111.7,SEA,745230
2024-07-21,Jazz Chisholm Jr.,665862,681035,1,4,208.39,59.5,24,106.9,MIA,746042
2024-07-21,Lars Nootbaar,663457,680885,2,4,141.03,33.06,25,105.5,ATL,747094
2024-07-21,Jonah Heim,641680,665152,2,4,174.14,44.69,32,102.7,TEX,744991
2024-07-21,Brendan Rodgers,663898,806185,2,4,30.36,87.58,24,98.5,COL,746528
2024-07-21,Randy Arozarena,668227,573186,2,4,42.94,50.15,23,106.9,NYY,745722
2024-07-21,Stuart Fairchild,656413,663623,0,5,35.62,75.52,25,103.3,WSH,744831
2024-07-21,Shohei Ohtani,660271,676710,0,5,173.92,12.77,28,116.7,LAD,746125
2024-07-21,Austin Barnes,605131,676710,0,5,68.47,47.95,28,98.6,LAD,746125
2024-07-21,Trevor Larnach,663616,650644,0,5,192.69,63.2,41,102.4,MIN,745882
2024-07-21,Justyn-Henry Malloy,669234,592332,2,5,83.54,41.07,34,104,TOR,744909
2024-07-21,Mickey Moniak,666160,683155,2,5,229.62,85.94,29,101.5,OAK,745633
2024-07-21,Miguel Andujar,609280,608334,2,5,27.15,81.9,16,105.9,OAK,745633
2024-07-21,Luke Raley,670042,661527,2,6,227.14,91.75,39,100.8,SEA,745230
2024-07-21,Jackson Chourio,694192,660896,0,7,44.64,38.5,29,107.7,MIN,745882
2024-07-21,Jeremy Peña,665161,676092,0,7,54.18,47.12,24,105.4,SEA,745230
2024-07-21,Eugenio Suárez,553993,684007,1,7,29.02,59.62,36,111.4,CHC,746853
2024-07-21,Aaron Judge,592450,592094,1,7,42.37,52.69,38,112.6,NYY,745722
2024-07-21,Jake Burger,669394,605288,2,7,85.92,34.25,32,106,MIA,746042
2024-07-21,Jose Siri,642350,664776,2,7,159.03,26.84,34,105.4,NYY,745722
2024-07-21,Rhys Hoskins,656555,643377,1,8,66.33,56.08,35,98.8,MIN,745882
2024-07-21,Willson Contreras,575929,445926,1,8,232.49,95.92,36,101.4,ATL,747094
2024-07-21,Anthony Santander,623993,502085,1,8,212.07,57.85,23,106.6,TEX,744991
2024-07-21,James Wood,695578,458677,2,8,36.54,71.55,28,105.9,WSH,744831
2024-07-21,Jason Heyward,518792,445276,2,8,226.29,79.59,29,96.1,LAD,746125
2024-07-21,Byron Buxton,621439,656730,0,9,32.08,73.48,31,100.5,MIN,745882
2024-07-21,Eric Haase,606992,573204,1,9,149.04,33.2,31,106,MIN,745882
2024-07-21,José Caballero,676609,596133,2,9,21.53,104.91,41,102.1,NYY,745722
2024-07-21,Nick Castellanos,592206,676596,2,9,27.67,64.55,34,104.3,PIT,745470
2024-07-22,Justyn-Henry Malloy,669234,471911,1,1,38.69,66.22,28,104.6,CLE,746612
2024-07-22,Bryce Harper,547180,641927,1,1,239.28,68.15,27,113.8,MIN,745881
2024-07-22,Tommy Pham,502054,547179,2,1,101.15,22.11,32,109.3,TEX,744988
2024-07-22,Sam Hilliard,656541,677161,1,10,158.44,19.2,26,106.2,COL,746526
2024-07-22,Austin Wells,669224,641793,0,2,230.21,88.54,20,111.2,NYY,745717
2024-07-22,Anthony Volpe,683011,641793,0,2,42.31,67.46,29,100.1,NYY,745717
2024-07-22,Jeff McNeil,643446,630023,2,2,240.29,89.53,31,103.6,MIA,746034
2024-07-22,Salvador Perez,521692,700270,0,3,136.54,27.25,25,107.1,KC,746280
2024-07-22,Charlie Blackmon,453568,656557,0,3,210.45,65.23,35,97.7,COL,746526
2024-07-22,Ketel Marte,606466,666142,0,3,36.18,56.17,32,107,KC,746280
2024-07-22,Marcus Semien,543760,607200,1,3,19.9,95.62,22,104.4,TEX,744988
2024-07-22,Will Benson,666181,625643,1,3,193.21,54.45,24,107.4,ATL,747095
2024-07-22,Bobby Witt Jr.,677951,612434,0,4,88.5,28.51,29,109.2,KC,746280
2024-07-22,Teoscar Hernández,606192,605483,1,4,35.3,58.93,30,106.3,LAD,746124
2024-07-22,Francisco Lindor,596019,630023,2,4,227.55,80.1,26,104.8,MIA,746034
2024-07-22,Hunter Renfroe,592669,612434,0,5,56.39,50.99,37,107.9,KC,746280
2024-07-22,Nolan Gorman,669357,656605,0,5,223.77,107.42,24,110.9,PIT,745473
2024-07-22,DJ LeMahieu,518934,641793,0,5,45.97,73.15,32,99.2,NYY,745717
2024-07-22,Jose Siri,642350,607074,1,5,197.57,70.24,32,100.8,NYY,745717
2024-07-22,Leody Taveras,665750,607200,2,5,184.11,43.03,25,104.7,TEX,744988
2024-07-22,Jamie Westbrook,642197,596295,2,5,82.8,32,30,103.6,COL,746526
2024-07-22,Josh Bell,605137,656849,2,5,34.35,75.28,30,100.4,MIA,746034
2024-07-22,Ian Happ,664023,668964,0,6,195.69,63.41,20,110.9,CHC,746850
2024-07-22,Juan Soto,665742,676604,0,7,242.42,71.08,35,112.1,NYY,745717
2024-07-22,Bryan De La Cruz,650559,676130,1,7,31.95,74.21,28,101.4,MIA,746034
2024-07-22,Tyler Fitzgerald,666149,642232,1,7,58.38,54.4,28,102.7,LAD,746124
2024-07-22,Willy Adames,642715,687863,0,8,188.58,51.39,33,104.6,CHC,746850
2024-07-22,Connor Wong,657136,656222,0,8,206.08,68.49,40,97.7,COL,746526
2024-07-22,Juan Soto,665742,687330,2,8,215.4,71,19,114.9,NYY,745717
2024-07-22,Francisco Lindor,596019,608638,0,9,63.79,55.69,27,102.7,MIA,746034
2024-07-22,Paul DeJong,657557,489446,1,9,21.52,89.25,30,99,TEX,744988
2024-07-22,Colt Keith,690993,657265,2,9,233.24,89.46,32,97.3,CLE,746612
2024-07-23,Brent Rooker,667670,814005,2,1,45.21,62.03,21,110.1,OAK,745632
2024-07-23,Tyler O'Neill,641933,621389,2,1,140.17,22.33,31,102.2,COL,746524
2024-07-23,Jesús Sánchez,660821,544150,0,2,,,23,114.7,MIA,746036
2024-07-23,Gleyber Torres,650402,500779,1,2,195.06,68.41,24,100.4,NYY,745715
2024-07-23,Tyler Fitzgerald,666149,689017,2,2,21.63,85.25,33,104,LAD,746118
2024-07-23,Victor Caratini,605170,674370,0,3,102.91,37.51,27,104.6,OAK,745632
2024-07-23,Steven Kwan,680757,656412,0,3,219.42,82.06,41,102.2,CLE,746614
2024-07-23,Lawrence Butler,671732,814005,0,3,176.22,40.23,19,113,OAK,745632
2024-07-23,Tyler O'Neill,641933,621389,1,3,12.04,47.32,30,112.9,COL,746524
2024-07-23,Jhonkensy Noel,678877,656412,0,4,19.71,82.92,39,108.9,CLE,746614
2024-07-23,Wenceel Pérez,672761,675540,1,4,205.6,62.29,26,103.4,CLE,746614
2024-07-23,Zack Gelof,680869,814005,1,4,41.05,55.35,30,106.1,OAK,745632
2024-07-23,Seth Brown,664913,814005,1,4,166.76,36.48,30,102.4,OAK,745632
2024-07-23,José Ramírez,608070,666214,0,5,18.1,98.13,27,98,CLE,746614
2024-07-23,Nolan Arenado,571448,694973,0,5,49.2,63.41,26,102.7,PIT,745475
2024-07-23,Ketel Marte,606466,679525,1,5,,,21,111.2,KC,746281
2024-07-23,Brandon Lowe,664040,621244,1,5,220.71,69.46,26,108,TOR,744904
2024-07-23,Luis Arraez,650333,687792,2,5,180.88,52.73,28,95.8,WSH,744828
2024-07-23,Jurickson Profar,595777,687792,2,5,41.62,48.14,22,108.3,WSH,744828
2024-07-23,Vladimir Guerrero Jr.,665489,655889,0,6,101.87,28.96,21,112,TOR,744904
2024-07-23,Justin Turner,457759,655889,0,6,47,63.29,33,98.2,TOR,744904
2024-07-23,Jeff McNeil,643446,543859,1,6,166.31,45.17,26,97.4,NYY,745715
2024-07-23,Shea Langeliers,669127,661527,1,7,24.52,85.77,29,103.3,OAK,745632
2024-07-23,Andrew Benintendi,643217,622250,0,9,237.02,89.94,31,103.6,TEX,744985
2024-07-23,Jeremy Peña,665161,519008,2,9,44.66,50.19,22,106.2,OAK,745632
2024-07-24,Gleyber Torres,650402,640455,0,1,37.47,68.17,28,103.6,NYY,745716
2024-07-24,Ezequiel Tovar,678662,601713,0,1,37.03,68.19,29,103.8,COL,746525
2024-07-24,Corey Seager,608369,623167,1,1,212.67,74.67,22,109.7,TEX,744989
2024-07-24,Juan Yepez,660766,663362,1,1,81.13,48.06,26,97.2,WSH,744824
2024-07-24,Matt Vierling,663837,676440,2,1,212.93,86.26,24,98.5,CLE,746611
2024-07-24,Jake Fraley,641584,642216,2,1,237.23,96.9,24,105.3,ATL,747091
2024-07-24,Mitch Haniger,571745,656288,0,2,168.03,40.65,25,104.6,SEA,745231
2024-07-24,Matt Wallner,670242,605400,1,2,197.08,34.67,29,112.9,MIN,745877
2024-07-24,Jurickson Profar,595777,680730,2,2,111.59,28.77,26,105.5,WSH,744824
2024-07-24,Eugenio Suárez,553993,608379,2,2,9.62,75.48,41,110.1,KC,746279
2024-07-24,Elly De La Cruz,682829,642216,0,3,186.54,48.02,26,105.6,ATL,747091
2024-07-24,Seiya Suzuki,673548,669060,1,3,61.56,54.59,22,104.9,CHC,746851
2024-07-24,Jacob Stallings,607732,601713,1,3,27.22,77.57,27,96.4,COL,746525
2024-07-24,Luis Robert Jr.,673357,543135,1,3,23.68,100.87,20,113,TEX,744989
2024-07-24,Tyrone Taylor,621438,543037,2,3,24.41,72.25,29,105.4,NYY,745716
2024-07-24,Juan Soto,665742,640455,2,3,135.66,19.78,30,110.9,NYY,745716
2024-07-24,Vladimir Guerrero Jr.,665489,621107,2,3,67.84,48.16,35,104.7,TOR,744905
2024-07-24,Matt Chapman,656305,607192,0,4,138.71,30.88,23,105.7,LAD,746119
2024-07-24,Ryan McMahon,641857,690544,0,4,46.6,63.59,22,104.5,COL,746525
2024-07-24,Pete Alonso,624413,543037,0,4,58.28,52.18,32,109.8,NYY,745716
2024-07-24,Rowdy Tellez,642133,669461,0,4,242.14,58.51,40,108.8,PIT,745472
2024-07-24,Joc Pederson,592626,608379,1,4,169.3,23.65,28,107.2,KC,746279
2024-07-24,Josh Bell,605137,694646,1,4,163.73,35.71,26,104.2,MIA,746035
2024-07-24,Christian Walker,572233,608379,1,4,55.22,51.03,22,106.8,KC,746279
2024-07-24,Kyle Higashioka,543309,607179,2,4,27.94,76.75,24,102.9,WSH,744824
2024-07-24,Francisco Lindor,596019,543037,0,5,240.18,91.32,29,106.5,NYY,745716
2024-07-24,Trea Turner,607208,701581,1,5,63.43,38.37,35,105.8,MIN,745877
2024-07-24,Chas McCormick,676801,676664,1,5,115.55,29.46,33,106,OAK,745634
2024-07-24,Jarren Duran,680776,615698,2,5,171.94,35.48,29,100,COL,746525
2024-07-24,Brenton Doyle,686668,502624,2,6,44.26,63.58,37,98.4,COL,746525
2024-07-24,Robbie Grossman,543257,694363,0,8,44.19,52.6,28,106.4,TEX,744989
2024-07-24,Mark Vientos,668901,657612,0,8,49.01,67.1,23,103.5,NYY,745716
2024-07-24,Francisco Lindor,596019,657571,1,8,76.5,31.16,25,107.9,NYY,745716
2024-07-24,Nathaniel Lowe,663993,694363,2,8,91.76,32,26,106.9,TEX,744989
2024-07-24,Ketel Marte,606466,663704,1,9,133.82,29.59,28,102.6,KC,746279
2024-07-25,Brent Rooker,667670,670046,1,1,15.54,60.45,31,111,LAA,746199
2024-07-25,Anthony Santander,623993,682610,2,1,238.06,72.3,29,105.2,MIA,746037
2024-07-25,Brandon Lowe,664040,605135,2,1,228.59,94.32,36,109.5,TOR,744907
2024-07-25,Javier Báez,595879,668909,1,2,31.43,62.48,30,107.2,CLE,746609
2024-07-25,Lawrence Butler,671732,670046,0,3,109.67,32.66,23,106.2,LAA,746199
2024-07-25,Marcus Semien,543760,686563,0,3,37.34,70.32,29,99.3,TEX,744984
2024-07-25,Francisco Lindor,596019,519242,2,3,95.86,37.05,21,105.4,NYM,745794
2024-07-25,Colton Cowser,681297,682610,2,3,160.17,38.55,28,102.3,MIA,746037
2024-07-25,Connor Norby,681393,682610,0,4,198.4,63.8,29,100.5,MIA,746037
2024-07-25,Daz Cameron,663662,670046,1,4,170.86,51.42,24,102.7,LAA,746199
2024-07-25,Josh Bell,605137,669203,2,6,88.42,42.19,29,104.7,MIA,746037
2024-07-25,Nick Ahmed,605113,643511,1,8,102.38,40.9,25,102.6,LAD,746117
2024-07-25,Shohei Ohtani,660271,643511,1,8,226.51,92.6,46,112.6,LAD,746117
2024-07-26,Jorge Soler,624585,607536,0,1,51.32,46.46,28,107.6,SF,745315
2024-07-26,Trevor Larnach,663616,672456,1,1,197.23,64.86,20,106.2,DET,746448
2024-07-26,Bryan De La Cruz,650559,642547,1,1,11.46,86.67,38,105.4,MIL,745964
2024-07-26,Taylor Ward,621493,621112,1,1,138.68,31.5,30,100.6,LAA,746200
2024-07-26,Byron Buxton,621439,672456,1,1,80.58,50.45,25,105.2,DET,746448
2024-07-26,Dylan Moore,664238,689672,2,1,72.52,49.76,28,104.8,CWS,746767
2024-07-26,Victor Robles,645302,689672,2,1,,,28,106.3,CWS,746767
2024-07-26,Josh Rojas,668942,689672,2,1,195.86,59,28,101.1,CWS,746767
2024-07-26,Nolan Schanuel,694384,621112,2,1,179.3,41.9,33,102.6,LAA,746200
2024-07-26,Jake Burger,669394,642547,2,1,,,27,106.6,MIL,745964
2024-07-26,Paul Goldschmidt,502671,640448,2,10,51.93,55.84,24,105.9,STL,745146
2024-07-26,Jordan Westburg,676059,800049,0,2,168.05,33.5,21,109.8,BAL,747010
2024-07-26,Adam Duvall,594807,673540,1,2,8.04,90.8,23,113,NYM,745792
2024-07-26,Matt Wallner,670242,672456,1,2,223.52,81.32,36,99.3,DET,746448
2024-07-26,Seth Brown,664913,608334,2,2,207.53,56.27,38,106.3,LAA,746200
2024-07-26,Anthony Volpe,683011,678394,2,2,128.67,31.78,33,103.2,BOS,746933
2024-07-26,Nolan Arenado,571448,669022,0,3,23.8,99.07,46,99.9,STL,745146
2024-07-26,Masyn Winn,691026,669022,0,3,69.28,39.93,23,107.7,STL,745146
2024-07-26,J.D. Martinez,502110,450203,0,3,203.35,72.67,32,101.4,NYM,745792
2024-07-26,Rhys Hoskins,656555,669432,0,3,50.5,54.76,32,103.9,MIL,745964
2024-07-26,Alex Bregman,608324,694813,1,3,31.37,71.72,26,105.2,HOU,746361
2024-07-26,Javier Báez,595879,641154,1,3,49.6,60.74,27,104.1,DET,746448
2024-07-26,Mark Vientos,668901,450203,1,3,51.12,65.52,24,100.5,NYM,745792
2024-07-26,Francisco Alvarez,682626,450203,2,3,45.13,54.06,31,104.6,NYM,745792
2024-07-26,Jon Singleton,572138,694813,0,4,228.66,71.33,24,108,HOU,746361
2024-07-26,Jorge Polanco,593871,694363,1,4,58.01,42.48,28,105,CWS,746767
2024-07-26,Tyler Fitzgerald,666149,607536,2,4,21,74.5,32,105.6,SF,745315
2024-07-26,Bryson Stott,681082,594902,0,5,225.89,62.09,25,107.7,PHI,745554
2024-07-26,Adolis García,666969,579328,1,5,227.34,100.8,30,96.4,TOR,744906
2024-07-26,Salvador Perez,521692,543294,2,5,32.99,69.01,24,109.9,KC,746277
2024-07-26,Jurickson Profar,595777,680570,0,6,192.23,53.32,26,103.3,BAL,747010
2024-07-26,Joc Pederson,592626,682847,0,6,213.43,36.81,27,112.7,AZ,747174
2024-07-26,Tyler Fitzgerald,666149,641755,1,6,58.75,53.05,26,101.5,SF,745315
2024-07-26,Christian Vázquez,543877,666214,1,6,39.08,64.94,32,100.9,DET,746448
2024-07-26,Marcell Ozuna,542303,679358,1,6,28.54,81.03,25,100.9,NYM,745792
2024-07-26,Brent Rooker,667670,668968,2,6,114.99,31.99,22,108.1,LAA,746200
2024-07-26,Ceddanne Rafaela,678882,596133,1,7,36.07,64.74,32,106.4,BOS,746933
2024-07-26,Aaron Judge,592450,677161,1,7,122.19,8.21,26,114.4,BOS,746933
2024-07-26,Austin Wells,669224,677161,1,7,224.21,72.08,38,105,BOS,746933
2024-07-26,Anthony Santander,623993,670970,0,8,76.9,26.7,25,110.3,BAL,747010
2024-07-26,Heliot Ramos,671218,621389,0,8,33,68.33,24,111.1,SF,745315
2024-07-26,Adam Duvall,594807,518617,0,9,123.39,23.67,24,108.7,NYM,745792
2024-07-26,Josh Bell,605137,676083,0,9,76.75,52.04,24,97.4,MIL,745964
2024-07-26,Jurickson Profar,595777,518886,2,9,119.73,24.71,24,106,BAL,747010
2024-07-27,Aaron Judge,592450,676710,0,1,61.46,35.92,33,110.6,BOS,746931
2024-07-27,Juan Soto,665742,676710,0,1,172.24,44.17,36,105.8,BOS,746931
2024-07-27,Oneil Cruz,665833,694297,1,1,197.97,20.99,31,115.5,AZ,747171
2024-07-27,Wilyer Abreu,677800,573186,1,1,133.81,29.12,21,107.6,BOS,746931
2024-07-27,Shea Langeliers,669127,542881,1,1,85.37,37.81,38,104.7,LAA,746203
2024-07-27,Royce Lewis,668904,669373,1,1,51.36,54,29,106.7,DET,746446
2024-07-27,Seiya Suzuki,673548,607625,1,1,94.41,26.28,22,104.8,KC,746278
2024-07-27,Daulton Varsho,662139,547179,2,1,35.38,88.75,38,95,TOR,744908
2024-07-27,Ketel Marte,606466,594835,0,2,193.98,44.89,25,109.4,AZ,747171
2024-07-27,Corbin Carroll,682998,594835,0,2,204.41,56.1,31,99.8,AZ,747171
2024-07-27,Matt Chapman,656305,663372,1,2,41.29,65.21,36,106.4,SF,745307
2024-07-27,Oswaldo Cabrera,665828,676710,2,2,219.46,72.85,29,98,BOS,746931
2024-07-27,Hunter Renfroe,592669,684007,2,2,46.45,50.22,21,111,KC,746278
2024-07-27,Shohei Ohtani,660271,669854,0,3,237.22,56.51,29,118.7,HOU,746362
2024-07-27,Nolan Schanuel,694384,687765,1,3,209.99,72.83,24,103.9,LAA,746203
2024-07-27,Jorge Polanco,593871,607200,0,4,120.36,26.66,29,107.9,CWS,746768
2024-07-27,Bryce Harper,547180,471911,0,4,41.17,83.49,35,98.3,PHI,745553
2024-07-27,Brandon Marsh,669016,471911,1,4,215.21,62.33,28,101.9,PHI,745553
2024-07-27,Kyle Schwarber,656941,680704,2,4,156.98,31.58,30,105.9,PHI,745553
2024-07-27,Rhys Hoskins,656555,676974,2,4,63.26,87.85,26,99.8,MIL,745966
2024-07-27,Marcell Ozuna,542303,656731,2,4,74.6,35.64,27,106.8,NYM,745793
2024-07-27,Matt Olson,621566,656731,2,4,81.36,50.89,19,105.4,NYM,745793
2024-07-27,Jorge Polanco,593871,605121,0,5,231.98,85.33,28,110.7,CWS,746768
2024-07-27,Yandy Díaz,650490,671096,0,5,191.76,58.36,28,103.3,TB,745059
2024-07-27,Cal Raleigh,663728,605121,0,5,193.34,38.47,26,107.6,CWS,746768
2024-07-27,Alex Jackson,656577,671096,0,5,68.95,44.46,27,102.8,TB,745059
2024-07-27,Tyler O'Neill,641933,664776,0,5,40.71,69.37,40,108.3,BOS,746931
2024-07-27,Nick Castellanos,592206,658648,0,6,207.3,82.43,27,100.4,PHI,745553
2024-07-27,Willson Contreras,575929,663623,1,6,131.35,35.55,32,107,STL,745150
2024-07-27,Keibert Ruiz,660688,669461,1,6,64.04,54.23,28,99.4,STL,745150
2024-07-27,Eddie Rosario,592696,656731,0,7,227.2,84.81,30,97.2,NYM,745793
2024-07-27,Patrick Wisdom,621550,669674,1,7,74.54,32.61,28,110.9,KC,746278
2024-07-27,Josh Bell,605137,665625,1,7,167.51,38.49,29,105.2,MIL,745966
2024-07-27,Tyler O'Neill,641933,543859,1,7,78.76,55.13,39,104.8,BOS,746931
2024-07-27,Manny Machado,592518,608344,1,7,162.21,35.89,24,108.7,BAL,747006
2024-07-27,Michael Toglia,669911,676254,1,7,225.03,87.6,25,107.9,SF,745307
2024-07-27,Javier Báez,595879,592779,2,7,51.77,55.27,28,97.3,DET,746446
2024-07-27,Colt Keith,690993,595345,2,7,213.7,72.57,31,102.3,DET,746446
2024-07-27,Cavan Biggio,624415,605463,1,8,193.85,64,30,97.5,HOU,746362
2024-07-27,Tyler Fitzgerald,666149,595928,2,8,48.91,63.27,26,98.8,SF,745310
2024-07-27,Alex Bregman,608324,595014,0,9,30.23,64.17,33,101.9,HOU,746362
2024-07-27,Cedric Mullins,656775,670810,1,9,203.5,42.41,27,106,BAL,747006
2024-07-28,Kyle Schwarber,656941,676282,0,1,77.31,45.58,28,106.4,PHI,745550
2024-07-28,Xavier Edwards,669364,668964,0,1,213.38,74.94,35,96.3,MIL,745961
2024-07-28,Cal Raleigh,663728,676979,1,1,68.03,57.27,27,97.7,CWS,746770
2024-07-28,Casey Schmitt,669477,596295,1,1,60.56,40.64,23,107.9,SF,745305
2024-07-28,Willson Contreras,575929,687792,1,1,,,37,106.3,STL,745145
2024-07-28,Daulton Varsho,662139,642546,2,1,193.79,54.2,31,101.5,TOR,744902
2024-07-28,Jake Bauers,641343,667725,2,1,235.8,76.23,36,101.7,MIL,745961
2024-07-28,Eugenio Suárez,553993,670059,0,10,71.13,52.47,37,103,AZ,747173
2024-07-28,Lourdes Gurriel Jr.,666971,670059,2,10,14.04,83.78,24,110.6,AZ,747173
2024-07-28,Kyle Schwarber,656941,676282,0,3,203.45,54.8,20,110.1,PHI,745550
2024-07-28,Vladimir Guerrero Jr.,665489,642546,1,3,197.81,70.14,29,103.5,TOR,744902
2024-07-28,Rob Refsnyder,608701,607074,0,4,50.42,49.78,27,108.1,BOS,746929
2024-07-28,Jhonkensy Noel,678877,663465,0,4,101.96,24.1,29,109.6,PHI,745550
2024-07-28,Connor Wong,657136,607074,0,4,83.84,81.16,34,100.5,BOS,746929
2024-07-28,Matt Olson,621566,656849,0,4,245.88,72.98,30,109.2,NYM,745795
2024-07-28,Freddy Fermin,666023,665871,1,4,26.31,104.33,42,89.7,KC,746274
2024-07-28,Taylor Ward,621493,674370,2,4,55.61,49.91,30,100.3,LAA,746195
2024-07-28,Jackson Chourio,694192,642629,0,5,164.21,46.16,34,101.7,MIL,745961
2024-07-28,James Outman,681546,681293,1,5,35.42,93.3,41,97.4,HOU,746364
2024-07-28,Gavin Lux,666158,681293,0,6,191.26,60.23,36,98.1,HOU,746364
2024-07-28,Xander Bogaerts,593428,657097,0,6,30.26,67.72,33,106.2,BAL,747008
2024-07-28,Oneil Cruz,665833,573009,0,6,230.31,69.81,39,109.2,AZ,747173
2024-07-28,Yainer Diaz,673237,681911,2,6,55.84,46.29,25,108.8,HOU,746364
2024-07-28,Orlando Arcia,606115,592773,0,7,82.92,41.46,25,99.8,NYM,745795
2024-07-28,Michael Toglia,669911,663855,1,7,54.57,68.28,25,105.2,SF,745305
2024-07-28,Paul DeJong,657557,682243,1,7,130.83,25.1,29,108.4,CWS,746770
2024-07-28,Austin Riley,663586,592773,1,7,47.68,64.94,33,96.7,NYM,745795
2024-07-28,Steven Kwan,680757,621237,2,7,231.22,91.02,26,101,PHI,745550
2024-07-28,Josh Smith,669701,650893,0,8,193.77,49.75,28,101.8,TOR,744902
2024-07-28,Ramón Laureano,657656,518617,0,8,66.86,48.97,30,102.6,NYM,745795
2024-07-28,Teoscar Hernández,606192,687911,0,8,29.05,89.17,22,109.3,HOU,746364
2024-07-28,Pete Alonso,624413,623474,2,8,101.15,22.39,32,112.2,NYM,745795
2024-07-28,Paul Goldschmidt,502671,571670,0,9,38.87,65.94,31,99.3,STL,745145
2024-07-28,Patrick Wisdom,621550,663704,1,9,132.99,21.8,25,107.6,KC,746274
2024-07-29,Colton Cowser,681297,670102,0,1,198.77,40.31,34,109.2,BAL,747039
2024-07-29,Alex Call,669743,656756,1,1,37.16,75.21,29,96,AZ,747172
2024-07-29,Aaron Judge,592450,554430,2,1,36.29,60.66,35,105,PHI,745547
2024-07-29,Jordan Westburg,676059,670102,0,2,80.55,39.69,31,102.9,BAL,747039
2024-07-29,Jazz Chisholm Jr.,665862,554430,1,2,40.36,87.16,38,99.3,PHI,745547
2024-07-29,Ben Rice,700250,554430,2,2,193.22,48.56,31,99.3,PHI,745547
2024-07-29,Will Benson,666181,592791,2,2,223.97,78.56,38,105.2,CIN,746684
2024-07-29,Matt Carpenter,572761,543135,0,3,200.32,49.25,30,103.1,STL,745147
2024-07-29,José Ramírez,608070,676614,0,3,50.85,31.81,26,108.8,DET,746444
2024-07-29,Masataka Yoshida,807799,669302,2,3,177.84,34.59,31,106.3,BOS,746928
2024-07-29,Pete Alonso,624413,680573,0,4,17.11,72.74,35,105.6,NYM,745791
2024-07-29,Marcell Ozuna,542303,607067,0,4,9.08,63.71,27,114.3,MIL,745959
2024-07-29,Brandon Marsh,669016,661563,1,4,233.05,71.12,33,108.6,PHI,745547
2024-07-29,Dominic Smith,642086,663423,0,5,26.84,95.12,31,98.6,BOS,746928
2024-07-29,Orlando Arcia,606115,607067,1,5,96.35,31.36,28,104,MIL,745959
2024-07-29,TJ Friedl,670770,592791,1,5,216.69,71.88,22,101.3,CIN,746684
2024-07-29,Rhys Hoskins,656555,656550,1,5,68.73,57.68,30,95.1,MIL,745959
2024-07-29,Addison Barger,680718,621107,1,5,172.69,32.73,31,106.8,BAL,747007
2024-07-29,Anthony Santander,623993,666720,2,5,198.78,66.25,32,96.1,BAL,747007
2024-07-29,Romy Gonzalez,663853,642100,0,6,166.65,40.86,24,106.5,BOS,746928
2024-07-29,Cal Raleigh,663728,601713,1,6,227.54,64.92,34,106.2,BOS,746928
2024-07-29,Willy Adames,642715,445926,1,6,61.41,30.35,35,104.6,MIL,745959
2024-07-29,Randy Arozarena,668227,601713,1,6,23.7,90.55,40,100,BOS,746928
2024-07-29,Yasmani Grandal,518735,672391,2,6,215.73,69.7,33,103.9,HOU,746360
2024-07-29,Bo Naylor,666310,676614,2,6,233.85,92.59,27,100.8,DET,746444
2024-07-29,Andrew Vaughn,683734,608717,0,7,45.97,46.74,34,106.7,CWS,746765
2024-07-29,Nathaniel Lowe,663993,688297,1,7,55.79,49.85,33,101.1,STL,745147
2024-07-29,Vladimir Guerrero Jr.,665489,669211,1,7,234.79,86.02,25,102.1,BAL,747007
2024-07-29,Aaron Judge,592450,628708,1,7,43.84,44.98,33,105.4,PHI,745547
2024-07-29,José Ramírez,608070,676614,2,7,60.94,51.6,30,104.6,DET,746444
2024-07-29,Vladimir Guerrero Jr.,665489,608344,0,8,128.93,30.86,16,112.2,BAL,747039
2024-07-29,Jackson Chourio,694192,670241,0,8,37.79,68.78,29,98.1,MIL,745959
2024-07-29,Jeimer Candelario,600869,663878,1,8,218.6,64.21,28,104.7,CIN,746684
2024-07-29,Hunter Renfroe,592669,621051,1,8,211.9,84.14,33,96.2,CWS,746765
2024-07-29,MJ Melendez,669004,621051,1,8,237.27,90.21,40,102.6,CWS,746765
2024-07-29,Ryan Mountcastle,663624,657024,2,8,236.91,98.7,30,100.4,BAL,747007
2024-07-29,Anthony Volpe,683011,642397,2,8,63.06,64.03,31,96.8,PHI,745547
2024-07-29,Bobby Witt Jr.,677951,605154,2,8,61.8,57.38,28,98.8,CWS,746765
2024-07-29,Ketel Marte,606466,640448,0,9,231.37,77.18,19,110.2,AZ,747172
2024-07-29,Wenceel Pérez,672761,683769,0,9,189.64,54.57,30,100.1,DET,746444
